,spider_oid,spider_fststake,spider_lststake,spider_direction,spider_dist,spider_postdate,spider_ref,START_TIME,END_TIME,spider_status,fake_dist,fake_direction,event_type,reason,event_source,start_time,end_time,loc_name,cycle,begin_end,ref_point,ref_point_type,description,is_sure,speed,available,occupy,weather,city,link_info,id,"link_info(json格式[{""navids"":""id;id"";""directions"":""dir;dir""}","{""navids"":""id;id"";""directions"":""dir;dir""}])","额外信息(json格式[{""id-name-alias-dir"":""id;name;alias;dir"";""url"":""sogouurl""};{""id-name-alias-dir"":""id;name;alias;dir"";""url"":""sogouurl""}])"
0,154301,K14,K14,永泰葛岭收费站-旗山收费站,0.0,2016-09-22 14:08:51,http://appserver.fjgsgl.cn/NewFJGSWechatAPIServer/index.php/userautoserver/showtrafficinfo?tab=1,2016-09-22 14:08:25,,,,,,1,1：福建高速公路,1474524505000,0,S35|福诏高速,,,"117.495 ,24.5315",4,S35线福诏高速漳州段广东往漳州方向K14处（过南靖收费所约6公里）发生交通事故，占用超车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154301,"[{""navids"":""14943219;14943215"";""directions"":""2;2""};{""navids"":""14943224;14943225"";""directions"":""2;2""}]","[{""id-name-alias-dir"":""14943215;福诏高速公路;S35;2"";""url"":""http://map.sogou.com/#c=13079095;2801052;16&tip=匹配点距离46.04318049190543;1.3079095514961053E7;2801052.51066643;事件点154301-S35|福诏高速;1.3079071543224543E7;2800750.1656894838""};{""id-name-alias-dir"":""14943224;福诏高速公路;S35;2"";""url"":""http://map.sogou.com/#c=13079088;2801093;16&tip=匹配点距离72.61032877596276;1.3079088127694162E7;2801093.863054706;事件点154301-S35|福诏高速;1.3079071543224543E7;2800750.1656894838""}]",
1,153777,K114+900,K114+900,洛江北收费站-仙游龙华收费站,0.0,2016-09-17 01:36:45,http://appserver.fjgsgl.cn/NewFJGSWechatAPIServer/index.php/userautoserver/showtrafficinfo?tab=1,2016-09-19 22:30:42,,,,,,1,1：福建高速公路,1474295442000,0,S35|福诏高速,,,"118.614 ,25.3051",4,S35线福诏高速莆田段泉州往仙游方向BK114+900处（距龙华收费站约5公里），因发生边坡溜方事件，该路段目前单车道通行，道路通行比较缓慢，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,153777,"[{""navids"":""95252503;95252502;95252486"";""directions"":""3;2;3""};{""navids"":""95252484;95252500;95252501"";""directions"":""2;2;2""}]","[{""id-name-alias-dir"":""95252502;福诏高速公路;S35;2"";""url"":""http://map.sogou.com/#c=13203537;2895249;16&tip=匹配点距离39.80870431782294;1.3203537878602061E7;2895249.544897541;事件点153777-S35|福诏高速;1.3203695411131151E7;2895200.386837599""};{""id-name-alias-dir"":""95252500;福诏高速公路;S35;2"";""url"":""http://map.sogou.com/#c=13203524;2895260;16&tip=匹配点距离58.69295578980677;1.3203524777975064E7;2895260.3117215927;事件点153777-S35|福诏高速;1.3203695411131151E7;2895200.386837599""}]",
2,153734,K109,K108+600,磻溪枢纽-永春东收费站,400.0,2016-09-16 07:29:47,http://appserver.fjgsgl.cn/NewFJGSWechatAPIServer/index.php/userautoserver/showtrafficinfo?tab=1,2016-09-16 07:29:18,,,,,,1,1：福建高速公路,1473982158000,0,S12|莆永高速,,,"118.323 ,25.2948",4,S12线莆永高速泉州段龙岩往莆田方向K109-K108+600处(距永春东收费站约1公里)，正在养护施工，占用紧急停车道，该路段目前超车道、主车道通行，请途经车辆谨慎驾驶。,0,,,,,,,153734,"[{""navids"":""14943504;14943506;14943507;14943510;14943514;14943516;14943554"";""directions"":""2;2;2;2;2;2;2""};{""navids"":""14943586;14943520;14943518;14943512;14943508;14943500"";""directions"":""3;3;3;2;3;3""}]","[{""id-name-alias-dir"":""14943514;莆永高速公路;S10|马岭山隧道;2"";""url"":""http://map.sogou.com/#c=13169432;2893510;16&tip=匹配点距离7.76971817264433;1.3169432938452834E7;2893510.0503446297;事件点153734-S12|莆永高速;1.3171262301906427E7;2893907.660443926""};{""id-name-alias-dir"":""14943512;莆永高速公路;S10|马岭山隧道;2"";""url"":""http://map.sogou.com/#c=13169429;2893554;16&tip=匹配点距离28.105127289510754;1.316942950204139E7;2893554.4919381617;事件点153734-S12|莆永高速;1.3171262301906427E7;2893907.660443926""}]",
3,153652,K13,K14,泉州北收费站-洛江收费站,100.0,2016-09-17 14:35:31,http://appserver.fjgsgl.cn/NewFJGSWechatAPIServer/index.php/userautoserver/showtrafficinfo?tab=1,2016-09-15 12:57:51,,,,,,1,1：福建高速公路,1473915471000,0,G1502|泉州环城高速,,,"118.596 ,24.9717",4,G1502线泉州环城高速南安往惠安方向及惠安往南安方向K13（距洛江收费站约2公里）、南安往惠安方向及惠安往南安方向K14（距洛江收费站约1公里）发生地质灾害，占用紧急停车道、超车道，该路段目前主、慢车道可正常通行，请途经车辆谨慎驾驶。,0,,,,,,,153652,"[{""navids"":""14666862;49320849;689889"";""directions"":""2;2;2""};{""navids"":""689888;12511786;40221680"";""directions"":""3;2;3""}]","[{""id-name-alias-dir"":""49320849;泉州环城高速公路;G1502;2"";""url"":""http://map.sogou.com/#c=13201696;2854431;16&tip=匹配点距离1.2886428995935344;1.320169665081162E7;2854431.1357131563;事件点153652-G1502|泉州环城高速;1.3201693783596236E7;2854432.001091636""};{""id-name-alias-dir"":""12511786;泉州环城高速公路;G1502;2"";""url"":""http://map.sogou.com/#c=13201697;2854455;16&tip=匹配点距离22.7347985242203;1.3201697159711633E7;2854455.5050982535;事件点153652-G1502|泉州环城高速;1.3201693783596236E7;2854432.001091636""}]",
4,132102,K117,K117,仙游龙华收费站-洛江北收费站,0.0,2016-07-09 12:35:59,http://appserver.fjgsgl.cn/NewFJGSWechatAPIServer/index.php/userautoserver/showtrafficinfo?tab=1,2016-07-09 18:40:01,,,,,,1,1：福建高速公路,1468060801000,0,S35|S35线沈海复线,,,"118.607 ,25.2874",4,S35线沈海复线泉州段莆田往泉州方向K117处（距洛江北收费站约5公里），发生地质灾害，事故占用主车道、紧急停车带，该路段目前单车道通行，请途经车辆谨慎驾驶。,0,,,,,,,132102,"[{""navids"":""95252668;95252520;95252516"";""directions"":""3;2;3""};{""navids"":""95252518;95252522;95252670"";""directions"":""2;2;2""}]","[{""id-name-alias-dir"":""95252520;福诏高速公路;S35|广桥3号左幅1号桥;2"";""url"":""http://map.sogou.com/#c=13202809;2893132;16&tip=匹配点距离6.607609325163544;1.3202809535703268E7;2893132.9119602796;事件点132102-S35|S35线沈海复线;1.3202916524865039E7;2893033.2568986733""};{""id-name-alias-dir"":""95252522;福诏高速公路;S35|广桥3号右幅1号桥;2"";""url"":""http://map.sogou.com/#c=13202794;2893117;16&tip=匹配点距离32.34689670519926;1.320279404859777E7;2893117.348678941;事件点132102-S35|S35线沈海复线;1.3202916524865039E7;2893033.2568986733""}]",
5,154304,K125+480,K125+280,政和收费站-杨源收费站,200.0,2016-09-22 14:42:20,14,2016-09-22 14:41:42,,,,,,2,1:福建高速公路,1474526502000,0,G1514|宁上高速,,,"118.893 ,27.2357",4,G1514线宁上高速政和段武夷山往政和方向K125+480-K125+280（距洞宫山服务区约13公里），正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154304,"[{""navids"":""12838412;12838413;12838131;12838132"";""directions"":""2;2;2;2""};{""navids"":""12838130;12838129;12838292;12838415;12838414"";""directions"":""3;3;2;3;3""}]","[{""id-name-alias-dir"":""12838413;宁上高速公路;G1514|山岗隧道;2"";""url"":""http://map.sogou.com/#c=13235270;3131947;16&tip=匹配点距离3.50162547068303;1.3235270880720817E7;3131947.3766669924;事件点154304-G1514|宁上高速;1.3234736192039063E7;3133644.5911607533""};{""id-name-alias-dir"":""12838292;宁上高速公路;G1514|山岗隧道;2"";""url"":""http://map.sogou.com/#c=13235187;3131946;16&tip=匹配点距离55.70551847469205;1.3235187351016143E7;3131946.3773004524;事件点154304-G1514|宁上高速;1.3234736192039063E7;3133644.5911607533""}]",
6,154251,K97,K97,永春东收费站-永春湖洋收费站,0.0,2016-09-22 07:37:07,14,2016-09-22 14:32:37,,,,,,2,1:福建高速公路,1474525957000,0,S12|莆永高速,,,"118.402 ,25.3604",4,S12线莆永高速泉州段龙岩往莆田方向K97处(垵口隧道内，距永春湖洋收费站约3公里)，正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶。,0,,,,,,,154251,"[{""navids"":""14943654;14943690;14943691"";""directions"":""2;2;2""};{""navids"":""14943702;14943688;14943658"";""directions"":""3;2;3""}]","[{""id-name-alias-dir"":""14943690;莆永高速公路;S10;2"";""url"":""http://map.sogou.com/#c=13180699;2902484;16&tip=匹配点距离11.588644827530585;1.3180699724244235E7;2902484.0360924485;事件点154251-S12|莆永高速;1.3180046542776749E7;2901930.554543178""};{""id-name-alias-dir"":""14943688;莆永高速公路;S10;2"";""url"":""http://map.sogou.com/#c=13180691;2902507;16&tip=匹配点距离15.40188420565547;1.3180691387922132E7;2902507.3795807473;事件点154251-S12|莆永高速;1.3180046542776749E7;2901930.554543178""}]",
7,154293,K130,K131+800,安溪湖头收费站-岩峰枢纽,1800.0,2016-09-22 14:30:40,14,2016-09-22 14:30:08,,,,,,2,1:福建高速公路,1474525808000,0,S12|莆永高速,,,"118.129 ,25.2636",4,S12线莆永高速泉州段龙岩往莆田方向K130-K131+800处(过湖头收费站约8公里)，正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶。,0,,,,,,,154293,"[{""navids"":""14946425;14947049;14947051"";""directions"":""2;2;2""};{""navids"":""14947053;14947047;14947045"";""directions"":""3;2;3""}]","[{""id-name-alias-dir"":""14947049;莆永高速公路;东溪大桥|S10;2"";""url"":""http://map.sogou.com/#c=13149648;2890087;16&tip=匹配点距离6.71783260486601;1.3149648328970337E7;2890087.880236636;事件点154293-S12|莆永高速;1.3149645936012514E7;2890076.4087961526""};{""id-name-alias-dir"":""14947047;莆永高速公路;东溪大桥|S10;2"";""url"":""http://map.sogou.com/#c=13149642;2890109;16&tip=匹配点距离29.19061083034449;1.3149642608382601E7;2890109.4471843797;事件点154293-S12|莆永高速;1.3149645936012514E7;2890076.4087961526""}]",
8,154302,K8+300,K8+300,南安枢纽-南安西（仑苍）,0.0,2016-09-22 14:28:35,14,2016-09-22 14:27:59,,,,,,2,1:福建高速公路,1474525679000,0,S7221|,,,"118.326 ,25.0316",4,S7221线双安连接线南安往安溪方向K8+300处（距南安西仑苍收费站约3公里），正在养护施工，占用主车道、紧急停车道，该路段目前单车道通行，请途经车辆谨慎驾驶。,0,,,,,,,154302,"[{""navids"":""19768261;19768270;19768271;19768252;19768253"";""directions"":""2;2;2;2;2""};{""navids"":""19768255;19768254;19768273;19768275;19768274;19768263"";""directions"":""3;3;2;3;3;3""}]","[{""id-name-alias-dir"":""19768271;安溪连接线;S7221;2"";""url"":""http://map.sogou.com/#c=13171940;2861670;16&tip=匹配点距离11.99824685663816;1.317194065826194E7;2861670.862804471;事件点154302-S7221;1.3171598070013864E7;2861716.190705242""};{""id-name-alias-dir"":""19768273;安溪连接线;S7221;2"";""url"":""http://map.sogou.com/#c=13171882;2861658;16&tip=匹配点距离16.325309240911754;1.3171882313096257E7;2861658.3546070214;事件点154302-S7221;1.3171598070013864E7;2861716.190705242""}]",
9,154295,K1831,K1867,宁德古田收费站-东桥收费站,3600.0,2016-09-22 13:10:13,14,2016-09-22 13:09:03,,,,,,2,1:福建高速公路,1474520943000,0,G3|京台高速,,,"118.843 ,26.4294",4,G3线京台高速福州段建瓯往福州方向K1831（距闽清东桥收费站约9公里）—K1867处（距闽侯白沙收费站约500米）正在养护施工，占用应急车道，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154295,"[{""navids"":""57536719;55018135"";""directions"":""3;2""};{""navids"":""55018137;57536721;57536722;55230439"";""directions"":""2;2;2;2""}]","[{""id-name-alias-dir"":""55018135;京台高速公路;G3|黄竹山隧道;2"";""url"":""http://map.sogou.com/#c=13229683;3032895;16&tip=匹配点距离61.98054240299297;1.3229683378156893E7;3032895.26927892;事件点154295-G3|京台高速;1.3229169876287267E7;3033597.2207443505""};{""id-name-alias-dir"":""57536721;京台高速公路;G3|黄竹山隧道;2"";""url"":""http://map.sogou.com/#c=13227944;3035865;16&tip=匹配点距离313.45815664267445;1.3227944695617843E7;3035865.6283359635;事件点154295-G3|京台高速;1.3229169876287267E7;3033597.2207443505""}]",
10,154291,K4,K4,岭头枢纽-漳平新桥收费站,0.0,2016-09-22 13:06:09,14,2016-09-22 13:05:46,,,,,,2,1:福建高速公路,1474520746000,0,S7211|永漳高速,,,"117.486 ,25.7555",4,S7211线永漳高速永安段永安往漳平方向K4处（上坪格隧道内，距新桥收费站约20公里）正在养护施工，占用超车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154291,"[{""navids"":""51789350;53916491;53916499"";""directions"":""2;2;2""};{""navids"":""53916498;53916490;51789351"";""directions"":""2;2;2""}]","[{""id-name-alias-dir"":""53916491;永漳高速公路;S7211;2"";""url"":""http://map.sogou.com/#c=13078071;2950501;16&tip=匹配点距离22.46270461044331;1.30780710401452E7;2950501.16389379;事件点154291-S7211|永漳高速;1.307805597705547E7;2950450.0790528944""};{""id-name-alias-dir"":""53916490;永漳高速公路;S7211;2"";""url"":""http://map.sogou.com/#c=13078025;2950456;16&tip=匹配点距离28.99842194640701;1.3078025814996798E7;2950456.1343592154;事件点154291-S7211|永漳高速;1.307805597705547E7;2950450.0790528944""}]",
11,154294,K58,K58,永春收费站-码头收费站,0.0,2016-09-22 12:56:38,14,2016-09-22 12:56:13,,,,,,2,1:福建高速公路,1474520173000,0,G72|泉南高速,,,"118.291 ,25.2308",4,G72线泉南高速泉州段三明往泉州方向K58处（高岭隧道内，过永春收费站约4公里），正在养护施工，占用慢车道，目前该路段主、超车道可正常通行，请途经车辆谨慎驾驶。,0,,,,,,,154294,"[{""navids"":""1325886;1325885;1325883;14505404;55118269"";""directions"":""3;3;2;3;3""};{""navids"":""14505406;1325910;1325911;1325887;1325888"";""directions"":""2;2;2;2;2""}]","[{""id-name-alias-dir"":""1325883;泉南高速公路;泉三高速公路|G72;2"";""url"":""http://map.sogou.com/#c=13167745;2886079;16&tip=匹配点距离29.08522002799588;1.3167745075456701E7;2886079.8729894347;事件点154294-G72|泉南高速;1.316770559386609E7;2886079.3046877347""};{""id-name-alias-dir"":""1325911;泉南高速公路;泉三高速公路|G72;2"";""url"":""http://map.sogou.com/#c=13167755;2886109;16&tip=匹配点距离56.960086966740455;1.31677556353385E7;2886109.22837976;事件点154294-G72|泉南高速;1.316770559386609E7;2886079.3046877347""}]",
12,154289,K220,K220,涂坊收费站-北村枢纽,0.0,2016-09-22 11:17:41,14,2016-09-22 11:17:02,,,,,,2,1:福建高速公路,1474514222000,0,G76|厦蓉高速,,,"116.509 ,25.4566",4,G76线厦蓉高速龙长段长汀往龙岩方向K220（溪源岭隧道1#内，过涂坊收费站约6公里）正在养护施工，占用主车道，目前该路段单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154289,"[{""navids"":""949086;49383360;49383359;950500;950493;949093;949089;950544"";""directions"":""3;3;3;2;3;3;3;3""};{""navids"":""950545;949088;949091;950490;950496;950499;49383361"";""directions"":""2;2;2;2;2;2;2""}]","[{""id-name-alias-dir"":""950500;厦蓉高速公路;龙长高速公路|G76|船岭岽3号隧道;2"";""url"":""http://map.sogou.com/#c=12969269;2913877;16&tip=匹配点距离10.084838003426752;1.2969269537338044E7;2913877.5688475803;事件点154289-G76|厦蓉高速;1.2969346642916262E7;2913748.885580905""};{""id-name-alias-dir"":""950496;厦蓉高速公路;龙长高速公路|G76|船岭岽3号隧道;2"";""url"":""http://map.sogou.com/#c=12969311;2913898;16&tip=匹配点距离39.72186998931667;1.2969311666480796E7;2913898.848517539;事件点154289-G76|厦蓉高速;1.2969346642916262E7;2913748.885580905""}]",
13,154288,K2283,K2286+700,西锦枢纽-翔安收费站,3700.0,2016-09-22 11:05:29,14,2016-09-22 11:04:35,,,,,,2,1:福建高速公路,1474513475000,0,G15|沈海高速,,,"118.27 ,24.6798",4,G15线沈海高速泉厦厦门段福州往厦门方向K2283-K2286+700处（距翔安收费站约3公里）因养护施工，布控第一车道，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154288,"[{""navids"":""1064000;1063998;55118319;55118320"";""directions"":""2;2;2;2""};{""navids"":""1064010;95817909"";""directions"":""2;3""}]","[{""id-name-alias-dir"":""55118319;沈海高速公路;泉厦高速公路|G15;2"";""url"":""http://map.sogou.com/#c=13164659;2819030;16&tip=匹配点距离93.99674525413707;1.31646593446793E7;2819030.3644202626;事件点154288-G15|沈海高速;1.3165373935929842E7;2818809.429259654""};{""id-name-alias-dir"":""1064010;沈海高速公路;泉厦高速公路|G15;2"";""url"":""http://map.sogou.com/#c=13164527;2819051;16&tip=匹配点距离130.8328684069206;1.3164527965201145E7;2819051.307174506;事件点154288-G15|沈海高速;1.3165373935929842E7;2818809.429259654""}]",
14,154282,K97+600,K97+100,永春东收费站-永春湖洋收费站,500.0,2016-09-22 11:04:08,14,2016-09-22 11:03:08,,,,,,2,1:福建高速公路,1474513388000,0,S12|莆永高速,,,"118.397 ,25.3582",4,S12线莆永高速泉州段龙岩往莆田方向K97+600-K97+100处(过永春东收费站约1公里)，正在养护施工，占用紧急停车道、主车道，该路段目前单车道通行，请途经车辆谨慎驾驶。,0,,,,,,,154282,"[{""navids"":""14943626;14943646;14943652;14943654;14943690"";""directions"":""2;2;2;2;2""};{""navids"":""14943688;14943658;14943656;14943650;14943648;14943644;14943628"";""directions"":""3;3;2;3;3;3;3""}]","[{""id-name-alias-dir"":""14943654;莆永高速公路;S10|垵口大桥;2"";""url"":""http://map.sogou.com/#c=13179586;2901683;16&tip=匹配点距离2.887514115338401;1.317958681185914E7;2901683.1979932096;事件点154282-S12|莆永高速;1.3179489881893124E7;2901661.079776768""};{""id-name-alias-dir"":""14943656;莆永高速公路;S10|垵口大桥;2"";""url"":""http://map.sogou.com/#c=13179581;2901707;16&tip=匹配点距离27.970469902297644;1.3179581810028713E7;2901707.8329838365;事件点154282-S12|莆永高速;1.3179489881893124E7;2901661.079776768""}]",
15,154287,K2837+878,K2839+785,建瓯东游收费站-建瓯东峰收费站,1907.0,2016-09-22 11:02:48,14,2016-09-22 11:02:17,,,,,,2,1:福建高速公路,1474513337000,0,G25|长深高速,,,"118.559 ,27.1064",4,G25线长深高速建瓯段松溪往建瓯方向K2837+878-K2839+785处（距东峰收费站约5公里，徐屯1号隧道内），正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154287,"[{""navids"":""85123869;85123861;85123857;85123853"";""directions"":""3;3;2;3""};{""navids"":""85123855;85123859;85123863;14726567;14726568"";""directions"":""2;2;2;2;2""}]","[{""id-name-alias-dir"":""85123857;长深高速公路;G25;2"";""url"":""http://map.sogou.com/#c=13197604;3117556;16&tip=匹配点距离1.5985951166458716;1.31976047542736E7;3117556.00405073;事件点154287-G25|长深高速;1.3197551749620019E7;3117551.550101338""};{""id-name-alias-dir"":""85123859;长深高速公路;G25;2"";""url"":""http://map.sogou.com/#c=13197609;3117528;16&tip=匹配点距离34.39486504782494;1.3197609182611149E7;3117528.03372464;事件点154287-G25|长深高速;1.3197551749620019E7;3117551.550101338""}]",
16,154285,K187,K187,安溪福田收费站-溪南收费站,0.0,2016-09-22 10:30:10,14,2016-09-22 10:28:43,,,,,,2,1:福建高速公路,1474511323000,0,S12|莆永高速,,,"117.637 ,25.3076",4,S12线莆永高速漳平段永春往永定方向K187处（云中山隧道内，距溪南收费站约12公里）正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154285,"[{""navids"":""95314507;14946528;14946527;14946525;14946534;14946533"";""directions"":""3;3;3;3;2;3""};{""navids"":""14900503;14946535;14946536"";""directions"":""2;2;2""}]","[{""id-name-alias-dir"":""14946534;莆永高速公路;S10|云中山隧道;2"";""url"":""http://map.sogou.com/#c=13094791;2894565;16&tip=匹配点距离400.1227113241634;1.3094791425911974E7;2894565.701636043;事件点154285-S12|莆永高速;1.3094896286490303E7;2895504.874570435""};{""id-name-alias-dir"":""14946535;莆永高速公路;S10|云中山隧道;2"";""url"":""http://map.sogou.com/#c=13093971;2897333;16&tip=匹配点距离809.8562831515145;1.3093971070615213E7;2897333.564729508;事件点154285-S12|莆永高速;1.3094896286490303E7;2895504.874570435""}]",
17,154283,K1953+400,K1953+900,湾坞收费站-下白石收费站,50.0,2016-09-22 10:17:17,14,2016-09-22 10:16:19,,,,,,2,1:福建高速公路,1474510579000,0,G15|沈海高速,,,"119.723 ,26.8353",4,G15线沈海高速宁德段福鼎往福州方向方向 K1953+400M-K1953+900M处（距下白石收费站约5公里）正在养护施工，占用主车道，该路段目前单车道通行请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154283,"[{""navids"":""852351;852349;850818"";""directions"":""3;2;3""};{""navids"":""852305;850817;852347"";""directions"":""3;2;3""}]","[{""id-name-alias-dir"":""852349;沈海高速公路;福宁高速公路|G15|湾坞枢纽|同三高速公路;2"";""url"":""http://map.sogou.com/#c=13327188;3083840;16&tip=匹配点距离42.53211740166502;1.3327188239905195E7;3083840.367312937;事件点154283-G15|沈海高速;1.3327134450421643E7;3083863.600822791""};{""id-name-alias-dir"":""850817;沈海高速公路;福宁高速公路|G15|湾坞枢纽|同三高速公路;2"";""url"":""http://map.sogou.com/#c=13327342;3083872;16&tip=匹配点距离59.58978697895431;1.332734276291369E7;3083872.4052583952;事件点154283-G15|沈海高速;1.3327134450421643E7;3083863.600822791""}]",
18,154284,K2300+300,K2300+300,厦门枢纽-同安收费站,0.0,2016-09-22 10:11:10,14,2016-09-22 10:10:04,,,,,,2,1:福建高速公路,1474510204000,0,G15|沈海高速,,,"118.11 ,24.6575",4,G15线沈海高速泉厦厦门段厦门往泉州方向K2300+300处（过厦门收费站约5公里）因养护施工，布控第三、第四及应急车道，目前道路可正常通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154284,"[{""navids"":""55118322;55118321"";""directions"":""2;3""};{""navids"":""14666865;14666742;55118323;55118324"";""directions"":""2;2;2;2""}]","[{""id-name-alias-dir"":""55118322;沈海高速公路;泉厦高速公路|G15;2"";""url"":""http://map.sogou.com/#c=13148051;2816595;16&tip=匹配点距离0.5830222315429467;1.3148051677432002E7;2816595.4022439024;事件点154284-G15|沈海高速;1.3147533523376487E7;2816071.5789536024""};{""id-name-alias-dir"":""14666742;沈海高速公路;泉厦高速公路|G15;2"";""url"":""http://map.sogou.com/#c=13147498;2815984;16&tip=匹配点距离31.012002568209134;1.3147498499576598E7;2815984.520623779;事件点154284-G15|沈海高速;1.3147533523376487E7;2816071.5789536024""}]",
19,154277,K2447+900,K2447+800,竹港主线枢纽互通-常山收费站,9.99999999999,2016-09-22 09:52:21,14,2016-09-22 09:51:46,,,,,,2,1:福建高速公路,1474509106000,0,G15|沈海高速,,,"117.392 ,23.856",4,G15线沈海高速漳诏段广东往漳州方向K2447+900至K2447+800处（距常山收费所约3公里）正在养护施工，占用主车道，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154277,"[{""navids"":""49430354;49430356;49430360"";""directions"":""2;2;2""};{""navids"":""49430363;49430359;49430353"";""directions"":""2;2;2""}]","[{""id-name-alias-dir"":""49430356;沈海高速公路;漳诏高速公路|G15;2"";""url"":""http://map.sogou.com/#c=13067379;2719603;16&tip=匹配点距离169.213763864991;1.3067379680162458E7;2719603.573199281;事件点154277-G15|沈海高速;1.306759430484731E7;2718729.2427285435""};{""id-name-alias-dir"":""49430359;沈海高速公路;漳诏高速公路|G15;2"";""url"":""http://map.sogou.com/#c=13067365;2719602;16&tip=匹配点距离182.19945733065762;1.3067365055318205E7;2719602.0951898587;事件点154277-G15|沈海高速;1.306759430484731E7;2718729.2427285435""}]",
20,154275,K74+500,K74+700,南靖丰田收费站-金山收费站,20.0,2016-09-22 09:52:21,14,2016-09-22 09:51:41,,,,,,2,1:福建高速公路,1474509101000,0,G76|厦蓉高速,,,"117.442 ,24.6687",4,G76线厦蓉高速漳州段漳州往龙岩方向K74+500至K74+700处（过南靖丰田收费所约2公里）正在养护施工，占用超车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154275,"[{""navids"":""14666785;14666787"";""directions"":""2;3""};{""navids"":""669736;669738"";""directions"":""2;2""}]","[{""id-name-alias-dir"":""14666785;厦蓉高速公路;漳龙高速公路|G76;2"";""url"":""http://map.sogou.com/#c=13070399;2821424;16&tip=匹配点距离16.370468487015405;1.3070399930077448E7;2821424.216157269;事件点154275-G76|厦蓉高速;1.3073155925733108E7;2817439.8747134353""};{""id-name-alias-dir"":""669736;厦蓉高速公路;漳龙高速公路|G76;2"";""url"":""http://map.sogou.com/#c=13073670;2816981;16&tip=匹配点距离365.70617377766587;1.3073670128961112E7;2816981.032527793;事件点154275-G76|厦蓉高速;1.3073155925733108E7;2817439.8747134353""}]",
21,154278,K2443+340,K2443+275,常山收费站-云霄收费站,6.50000000001,2016-09-22 09:51:00,14,2016-09-22 09:50:02,,,,,,2,1:福建高速公路,1474509002000,0,G15|沈海高速,,,"117.388 ,23.897",4,G15线沈海高速漳诏段广东往漳州方向K2443+340至K2443+275处（过常山收费所约700米）正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154278,"[{""navids"":""49430368;49430369;991966"";""directions"":""2;2;2""};{""navids"":""991966;14666684;14666685"";""directions"":""2;2;2""}]","[{""id-name-alias-dir"":""49430369;沈海高速公路;漳诏高速公路|G15;2"";""url"":""http://map.sogou.com/#c=13067039;2723556;16&tip=匹配点距离41.201593937865056;1.3067039705028677E7;2723556.9069362553;事件点154278-G15|沈海高速;1.306714916724734E7;2723694.524470429""};{""id-name-alias-dir"":""14666684;沈海高速公路;漳诏高速公路|G15;2"";""url"":""http://map.sogou.com/#c=13067166;2723818;16&tip=匹配点距离95.74479673885543;1.3067166886255212E7;2723818.7030982357;事件点154278-G15|沈海高速;1.306714916724734E7;2723694.524470429""}]",
22,154280,K2446+510,K2446+215,竹港主线枢纽互通-常山收费站,29.5,2016-09-22 09:50:20,14,2016-09-22 09:49:53,,,,,,2,1:福建高速公路,1474508993000,0,G15|沈海高速,,,"117.39 ,23.8696",4,G15线沈海高速漳诏段广东往漳州方向K2446+510至K2446+215处（距常山收费所约2公里）正在养护施工，占用主车道，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154280,"[{""navids"":""49430354;49430356;49430360"";""directions"":""2;2;2""};{""navids"":""49430363;49430359;49430353"";""directions"":""2;2;2""}]","[{""id-name-alias-dir"":""49430356;沈海高速公路;漳诏高速公路|G15;2"";""url"":""http://map.sogou.com/#c=13067379;2719603;16&tip=匹配点距离37.087288947326954;1.3067379680162458E7;2719603.573199281;事件点154280-G15|沈海高速;1.306737177970224E7;2720376.1567003243""};{""id-name-alias-dir"":""49430359;沈海高速公路;漳诏高速公路|G15;2"";""url"":""http://map.sogou.com/#c=13067365;2719602;16&tip=匹配点距离50.87133659962732;1.3067365055318205E7;2719602.0951898587;事件点154280-G15|沈海高速;1.306737177970224E7;2720376.1567003243""}]",
