spider_oid,spider_fststake,spider_lststake,spider_direction,spider_dist,spider_postdate,spider_ref,START_TIME,END_TIME,spider_status,fake_dist,fake_direction,event_type,reason,event_source,start_time,end_time,loc_name,cycle,begin_end,ref_point,ref_point_type,description,is_sure,speed,available,occupy,weather,city,link_info
S69-27264K-,27.264K,,双向,-1,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-16 08:55:00,2016-08-24 10:00:00,,,,,2,江苏省交通运输厅,1468630500000,1472004000000,济徐高速公路|S69,,,"116.711012,34.712384",1,"因养护施工,济徐高速公路[S69],双向,27.264K处,目前行驶缓慢,采取沛丰站出口超宽车道施工改造的措施,请选择其它线路绕行。开始时间2016年07月16日,预计恢复时间2016年08月24日 10时。",1,,,,-1,,
S69-K79-K0,K0,K79,双向,,2016-07-16 09:11:33,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-16 08:55:00,2016-08-24 10:00:00,,,,,1,江苏省交通运输厅,1468630500000,1472004000000,S69K0至K79|,,,"116.711012,34.712384",1,沛丰站出口超宽车道进行称重系统施工改造，施工周期约40天。,1,,,,-1,,
S333-3102K-251K,25.1K,31.02K,双向,5.919999999999998,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-15 08:30:00,2016-09-30 18:00:00,,,,,2,江苏省交通运输厅,1468542600000,1475229600000,曹邮仪线|S333,,,"120.367526,32.859432",1,"因养护施工,曹邮仪线[S333],双向,25.1K至31.02K,目前行驶缓慢,采取限速行驶的措施,请谨慎驾驶。开始时间2016年07月15日,预计恢复时间2016年09月30日 18时。",1,,,,-1,,
S226-253K-249K,249K,253K,双向,4.0,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-15 08:30:00,2016-09-30 18:00:00,,,,,2,江苏省交通运输厅,1468542600000,1475229600000,陈李线|S226,,,"120.686146,32.664541",1,"因养护施工,陈李线[S226],双向,249K至253K,目前行驶缓慢,采取限速行驶的措施,请谨慎驾驶。开始时间2016年07月15日,预计恢复时间2016年09月30日 18时。",1,,,,-1,,
S252-50277K-44484K,44.484K,50.277K,双向,5.792999999999999,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-15 08:00:00,2016-11-25 23:59:59,,,,,2,江苏省交通运输厅,1468540800000,1480089599000,塔双线|S252,,,"117.578932,34.010464",1,"因养护施工,塔双线[S252],双向,44.484K至50.277K,目前阻断,采取中断双向交通的措施,请选择其它线路绕行。开始时间2016年07月15日,预计恢复时间2016年11月25日 23时。",1,,,,-1,,
S254-65K-24185K,6.5K,24.185K,双向,17.685,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-15 08:00:00,2016-11-30 17:00:00,,,,,2,江苏省交通运输厅,1468540800000,1480496400000,金-丰-李|S254,,,"116.5566,34.783408",1,"因养护施工,金-丰-李[S254],双向,6.5K至24.185K,目前阻断,采取中断单向交通的措施,请选择其它线路绕行。开始时间2016年07月15日,预计恢复时间2016年11月30日 17时。",1,,,,-1,,
S55-1619K-15K,15K,16.19K,下行,1.1900000000000013,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-14 08:00:00,2016-09-30 18:00:00,,,,,2,江苏省交通运输厅,1468454400000,1475229600000,宁宣高速|S55,,,"118.814628,31.838025",1,"因养护施工,宁宣高速[S55],下行[花神庙方向],15K至16.19K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年07月14日,预计恢复时间2016年09月30日 18时。",1,,,,-1,,
S88-S55-K028-K000,K15+000,K16+190,下行,1.1900000000000013,2016-07-13 19:09:56,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-14 08:00:00,2016-09-30 18:00:00,,,,,2,江苏省交通运输厅,1468454400000,1475229600000,S55与S88共线K000至K028|,,,"118.814628,31.838025",1,云台山河桥路基抬高工程，7月14日至9月30日，封闭南京往机场方向的半幅施工路面，南京往机场方向车辆途经K15+000—K16+190路段时，借对面两条车道通行，机场往南京方向车辆在该路段压缩成双向4车道通行。,1,,,,-1,,
S323-94K-105K,94K,105K,下行,11.0,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-13 08:00:00,2016-11-30 23:59:59,,,,,2,江苏省交通运输厅,1468368000000,1480521599000,连徐路|S323,,,"118.213978,34.372698",1,"因养护施工,连徐路[S323],下行[连云港方向],94K至105K,目前阻断,采取借道行驶的措施,请谨慎驾驶。开始时间2016年07月13日,预计恢复时间2016年11月30日 23时。",1,,,,-1,,
S323-94K-105K,94K,105K,下行,11.0,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-13 08:00:00,2016-11-30 23:59:59,,,,,2,江苏省交通运输厅,1468368000000,1480521599000,连徐路|S323,,,"118.213978,34.372698",1,"因养护施工,连徐路[S323],下行[连云港方向],94K至105K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年07月13日,预计恢复时间2016年11月30日 23时。",1,,,,-1,,
S264-161586K-144754K,144.754K,161.586K,双向,16.832000000000022,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-13 08:00:00,2016-09-30 18:00:00,,,,,2,江苏省交通运输厅,1468368000000,1475229600000,东大线|S264,,,"-1,-1",1,"因养护施工,东大线[S264],双向,144.754K至161.586K,目前阻断,采取中断双向交通的措施,请选择其它线路绕行。开始时间2016年07月13日,预计恢复时间2016年09月30日 18时。",1,,,,-1,,
G205-96615K-9597K,959.7K,966.15K,下行,6.449999999999932,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-13 08:00:00,2016-10-23 23:59:59,,,,,2,江苏省交通运输厅,1468368000000,1477238399000,山深线|G205,,,"118.415333,34.370814",1,"因养护施工,山深线[G205],下行[新沂市新安镇李庄方向],959.7K至966.15K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年07月13日,预计恢复时间2016年10月23日 23时。",1,,,,-1,,
S58-K055-K000,K45,K45,双向,0.0,2016-07-12 14:50:22,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-12 14:30:00,2016-12-31 23:59:00,,,,,2,江苏省交通运输厅,1468305000000,1483199940000,S58K000至K055|,,,"120.613458,31.21197",1,因西环南延工程施工暂封闭K45石湖大桥双向第三行车道。,1,,,,-1,,
S58-45K-451K,45K,45.1K,双向,0.10000000000000142,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-12 14:30:00,2016-12-31 23:59:00,,,,,2,江苏省交通运输厅,1468305000000,1483199940000,沪常高速|S58,,,"120.613458,31.21197",1,"因养护施工,沪常高速[S58],双向,45K至45.1K,目前行驶缓慢,采取暂封闭K45石湖大桥双向第三行车道的措施,请谨慎驾驶。开始时间2016年07月12日,预计恢复时间2016年12月31日 23时。",1,,,,-1,,
S231-119K-116K,116K,119K,上行,3.0,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-08 15:19:49,2016-09-30 18:00:00,,,,,2,江苏省交通运输厅,1467962389000,1475229600000,阜扬线|S231,,,"119.896373,32.763764",1,"因养护施工,阜扬线[S231],上行[建设村方向],116K至119K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年07月08日,预计恢复时间2016年09月30日 18时。",1,,,,-1,,
S231-104601K-1036K,103.6K,104.601K,下行,1.0010000000000048,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-08 15:16:54,2016-09-30 17:00:00,,,,,2,江苏省交通运输厅,1467962214000,1475226000000,阜扬线|S231,,,"119.853912,32.878476",1,"因养护施工,阜扬线[S231],下行[中堡方向],103.6K至104.601K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年07月08日,预计恢复时间2016年09月30日 17时。",1,,,,-1,,
S332-70K-62K,62K,70K,上行,8.0,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-08 15:08:59,2016-09-30 18:00:00,,,,,2,江苏省交通运输厅,1467961739000,1475229600000,大兴金线|S332,,,"120.196942,33.06251",1,"因养护施工,大兴金线[S332],上行[安徽铜城界方向],62K至70K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年07月08日,预计恢复时间2016年09月30日 18时。",1,,,,-1,,
G30-179K-,179K,,双向,-1,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-04 08:50:00,2016-09-30 18:00:00,,,,,2,江苏省交通运输厅,1467593400000,1475229600000,连霍高速|G30,,,"-1,-1",1,"因养护施工,连霍高速[G30],双向,179K处,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年07月04日,预计恢复时间2016年09月30日 18时。",1,,,,-1,,
G312-19557K-1946K,194.6K,195.57K,下行,0.9699999999999989,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-06-30 15:50:07,2016-09-30 16:00:00,,,,,2,江苏省交通运输厅,1467273007000,1475222400000,沪霍线|G312,,,"119.867011,31.760082",1,"因养护施工,沪霍线[G312],下行[昆山花桥镇方向],194.6K至195.57K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年06月30日,预计恢复时间2016年09月30日 16时。",1,,,,-1,,
S48-127462K-,127.462K,,双向,-1,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-06-30 09:30:00,2017-01-30 23:59:00,,,,,2,江苏省交通运输厅,1467250200000,1485791940000,沪宜高速|S48,,,"120.098681,31.566126",1,"因养护施工,沪宜高速[S48],双向,127.462K处,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年06月30日,预计恢复时间2017年01月30日 23时。",1,,,,-1,,
S48-K171-K106,K5+500,K6+800,双向,1.2999999999999998,2016-06-30 09:29:28,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-06-30 09:30:00,2017-01-30 23:59:00,,,,,2,江苏省交通运输厅,1467250200000,1485791940000,S48K106至K171|,,,"-1,-1",1,陆马公路上跨雪阖线桥梁改造施工，在陆马线K5+500至K6+800借道行驶，现场已放置警示标志,1,,,,-1,,
G30-179K-,179K,,双向,-1,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-06-30 05:20:00,2016-09-30 18:00:00,,,,,2,江苏省交通运输厅,1467235200000,1475229600000,连霍高速|G30,,,"117.698252,34.248245",1,"因养护施工,连霍高速[G30],双向,179K处,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年06月30日,预计恢复时间2016年09月30日 18时。",1,,,,-1,,
S237-1015K-10145K,101.45K,101.5K,双向,0.04999999999999716,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-06-30 03:00:00,2016-08-29 18:00:00,,,,,2,江苏省交通运输厅,1467226800000,1472464800000,淮江线|S237,,,"119.430416,32.829335",1,"因养护施工,淮江线[S237],双向,101.45K至101.5K,目前行驶缓慢,采取限速行驶的措施,请谨慎驾驶。开始时间2016年06月30日,预计恢复时间2016年08月29日 18时。",1,,,,-1,,
S245-46199K-,46.199K,,双向,-1,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-06-29 15:22:20,2016-08-30 00:00:00,,,,,2,江苏省交通运输厅,1467184940000,1472486400000,青泗线|S245,,,"-1,-1",1,"因养护施工,青泗线[S245],双向,46.199K处,目前阻断,采取中断双向交通的措施,请选择其它线路绕行。开始时间2016年06月29日,预计恢复时间2016年08月30日 00时。",1,,,,-1,,
K159-K110-G2501,K134,K137,上行,3.0,2016-06-28 16:04:13,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-06-29 08:00:00,2017-06-29 08:00:00,,,,,2,江苏省交通运输厅,1467158400000,1498694400000,G2501K110至K159|,,,"-1,-1",1,接道管科通知：因地方公路（星火路）路改桥施工导致我路段K134-K137 往南京方向封闭，往南京方向车辆借淮安方向的超车道行驶,1,,,,-1,,
G2501-159K-110K,110K,159K,上行,49.0,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-06-29 08:00:00,2017-06-29 08:00:00,,,,,2,江苏省交通运输厅,1467158400000,1498694400000,南京绕城高速|G2501,,,"118.669534,32.189288",1,"因养护施工,南京绕城高速[G2501],上行[程桥枢纽方向],110K至159K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年06月29日,预计恢复时间2017年06月29日 08时。",1,,,,-1,,
G104-769K-768K,768K,769K,双向,1.0,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-06-28 14:00:00,2016-12-31 15:00:00,,,,,1,江苏省交通运输厅,1467093600000,1483167600000,京福线|G104,,,"117.272076,34.321434",1,"因桥梁检修,京福线[G104],双向,768K至769K,目前行驶缓慢,采取限速行驶的措施,请谨慎驾驶。开始时间2016年06月24日,预计恢复时间2016年12月31日 15时。",1,,,,-1,,
G104-769K-768K,768K,769K,双向,1.0,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-06-28 14:00:00,2016-12-31 15:00:00,,,,,1,江苏省交通运输厅,1467093600000,1483167600000,京福线|G104,,,"117.272076,34.321434",1,"因桥梁检修,京福线[G104],双向,768K至769K,目前行驶缓慢,采取限速行驶的措施,请谨慎驾驶。开始时间2016年06月24日,预计恢复时间2016年12月31日 15时。",1,,,,-1,,
G228-2507K-2491K,2491K,2507K,上行,16.0,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-06-27 10:27:37,2016-08-31 23:45:00,,,,,2,江苏省交通运输厅,1466994457000,1472658300000,临海高等级公路|G228,,,"-1,-1",1,"因养护施工,临海高等级公路[G228],上行[如东县栟茶镇方向],2491K至2507K,目前阻断,采取中断单向交通的措施,请选择其它线路绕行。开始时间2016年06月27日,预计恢复时间2016年08月31日 23时。",1,,,,-1,,
S245-37K-,37K,,双向,-1,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-06-25 00:00:00,2016-08-30 23:45:00,,,,,2,江苏省交通运输厅,1466784000000,1472571900000,青泗线|S245,,,"118.832339,34.375207",1,"因养护施工,青泗线[S245],双向,37K处,目前阻断,采取中断双向交通的措施,请选择其它线路绕行。开始时间2016年06月25日,预计恢复时间2016年08月30日 23时。",1,,,,-1,,
S250-674K-541K,54.1K,67.4K,双向,13.300000000000004,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-06-24 12:00:00,2016-08-31 18:00:00,,,,,2,江苏省交通运输厅,1466740800000,1472637600000,苍宿线|S250,,,"117.967779,34.195235",1,"因养护施工,苍宿线[S250],双向,54.1K至67.4K,目前阻断,采取中断单向交通的措施,请选择其它线路绕行。开始时间2016年06月24日,预计恢复时间2016年08月31日 18时。",1,,,,-1,,
S506-36K-335K,33.5K,36K,双向,2.5,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-06-21 10:15:07,2016-11-30 14:15:00,,,,,1,江苏省交通运输厅,1466475307000,1480486500000,罡杨至泰州港公路|S506,,,"-1,-1",1,"因绿化施工,罡杨至泰州港公路[S506],双向,33.5K至36K,目前行驶缓慢,采取限速行驶的措施,请谨慎驾驶。开始时间2016年06月21日,预计恢复时间2016年11月30日 14时。",1,,,,-1,,
X304320923-412K-3652K,36.52K,41.2K,双向,4.68,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-06-15 08:30:00,2016-11-10 09:00:00,,,,,2,江苏省交通运输厅,1465950600000,1478739600000,东板线|X304320923,,,"-1,-1",1,"因养护施工,东板线[X304320923],双向,36.52K至41.2K,目前阻断,采取中断双向交通的措施,请选择其它线路绕行。开始时间2016年06月15日,预计恢复时间2016年11月10日 09时。",1,,,,-1,,
X208320923-1285K-0K,0K,1.285K,双向,1.285,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-06-15 08:30:00,2016-11-10 10:00:00,,,,,2,江苏省交通运输厅,1465950600000,1478743200000,郭板淮线|X208320923,,,"-1,-1",1,"因养护施工,郭板淮线[X208320923],双向,0K至1.285K,目前阻断,采取中断双向交通的措施,请选择其它线路绕行。开始时间2016年06月15日,预计恢复时间2016年11月10日 10时。",1,,,,-1,,
S226-213478K-213358K,213.358K,213.478K,双向,0.12000000000000455,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-06-12 08:55:05,2016-09-20 12:00:00,,,,,1,江苏省交通运输厅,1465692905000,1474344000000,陈李线|S226,,,"-1,-1",1,"因工程施工,陈李线[S226],双向,213.358K至213.478K,目前阻断,采取中断双向交通的措施,请选择其它线路绕行。开始时间2016年06月12日,预计恢复时间2016年09月20日 12时。",1,,,,-1,,
S231-98405K-,98.405K,,上行,-1,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-06-09 08:33:34,2016-09-05 18:00:00,,,,,2,江苏省交通运输厅,1465432414000,1473069600000,阜扬线|S231,,,"119.867573,32.928012",1,"因养护施工,阜扬线[S231],上行[建设村方向],98.405K处,目前行驶缓慢,采取限速行驶的措施,请谨慎驾驶。开始时间2016年06月09日,预计恢复时间2016年09月05日 18时。",1,,,,-1,,
S239-5595K-5575K,55.75K,55.95K,下行,0.20000000000000284,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-06-08 14:30:00,2016-09-10 09:00:00,,,,,2,江苏省交通运输厅,1465367400000,1473469200000,常淳线|S239,,,"119.61858,31.594937",1,"因养护施工,常淳线[S239],下行[卜弋转盘方向],55.75K至55.95K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年06月08日,预计恢复时间2016年09月10日 09时。",1,,,,-1,,
S239-5595K-5575K,55.75K,55.95K,下行,0.20000000000000284,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-06-08 14:30:00,2016-09-10 09:00:00,,,,,2,江苏省交通运输厅,1465367400000,1473469200000,常淳线|S239,,,"119.61858,31.594937",1,"因养护施工,常淳线[S239],下行[卜弋转盘方向],55.75K至55.95K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年06月08日,预计恢复时间2016年09月10日 09时。",1,,,,-1,,
S121-152K-143K,143K,152K,下行,9.0,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-06-05 08:00:00,2016-09-30 08:00:00,,,,,2,江苏省交通运输厅,1465084800000,1475193600000,宁徐线|S121,,,"118.326413,33.130692",1,"因养护施工,宁徐线[S121],下行[大桥北小堡方向],143K至152K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年06月05日,预计恢复时间2016年09月30日 08时。",1,,,,-1,,
S121-152K-143K,143K,152K,下行,9.0,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-06-05 08:00:00,2016-09-30 08:00:00,,,,,2,江苏省交通运输厅,1465084800000,1475193600000,宁徐线|S121,,,"118.326413,33.130692",1,"因养护施工,宁徐线[S121],下行[大桥北小堡方向],143K至152K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年06月05日,预计恢复时间2016年09月30日 08时。",1,,,,-1,,
S328-1803K-1801K,180.1K,180.3K,下行,0.20000000000001705,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-06-01 08:00:00,2017-06-01 08:00:00,,,,,2,江苏省交通运输厅,1464739200000,1496275200000,扁洪线|S328,,,"-1,-1",1,"因养护施工,扁洪线[S328],下行[扁担港方向],180.1K至180.3K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年06月01日,预计恢复时间2017年06月01日 08时。",1,,,,-1,,
S328-1803K-1801K,180.1K,180.3K,下行,0.20000000000001705,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-06-01 08:00:00,2017-06-01 08:00:00,,,,,2,江苏省交通运输厅,1464739200000,1496275200000,扁洪线|S328,,,"-1,-1",1,"因养护施工,扁洪线[S328],下行[扁担港方向],180.1K至180.3K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年06月01日,预计恢复时间2017年06月01日 08时。",1,,,,-1,,
S328-1803K-1801K,180.1K,180.3K,下行,0.20000000000001705,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-06-01 08:00:00,2017-06-01 08:00:00,,,,,2,江苏省交通运输厅,1464739200000,1496275200000,扁洪线|S328,,,"-1,-1",1,"因养护施工,扁洪线[S328],下行[扁担港方向],180.1K至180.3K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年06月01日,预计恢复时间2017年06月01日 08时。",1,,,,-1,,
G310-1713K-17023K,170.23K,171.3K,双向,1.0700000000000216,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-05-21 08:00:00,2017-05-21 23:59:00,,,,,1,江苏省交通运输厅,1463788800000,1495382340000,连天线|G310,,,"117.800386,34.485103",1,"因交通限制,连天线[G310],双向,170.23K至171.3K,目前行驶缓慢,采取实施交通限制的措施,请谨慎驾驶。开始时间2016年05月21日,预计恢复时间2017年05月21日 23时。",1,,,,-1,,
S251-14616K-1441K,14.41K,14.616K,双向,0.20599999999999952,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-05-21 08:00:00,2017-05-21 23:59:00,,,,,1,江苏省交通运输厅,1463788800000,1495382340000,枣睢线|S251,,,"-1,-1",1,"因交通限制,枣睢线[S251],双向,14.41K至14.616K,目前拥堵,采取实施交通限制的措施,请谨慎驾驶。开始时间2016年05月21日,预计恢复时间2017年05月21日 23时。",1,,,,-1,,
S235-7187K-6705K,67.05K,71.87K,上行,4.820000000000007,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-05-20 08:00:00,2016-09-30 08:00:00,,,,,2,江苏省交通运输厅,1463702400000,1475193600000,灌楚线|S235,,,"119.234743,33.66477",1,"因养护施工,灌楚线[S235],上行[楚州淮城方向],67.05K至71.87K,目前阻断,采取中断单向交通的措施,请选择其它线路绕行。开始时间2016年05月20日,预计恢复时间2016年09月30日 08时。",1,,,,-1,,
S328-99K-97329K,97.329K,99K,上行,1.6710000000000065,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-05-20 08:00:00,2016-09-30 08:00:00,,,,,2,江苏省交通运输厅,1463702400000,1475193600000,扁洪线|S328,,,"119.444954,33.633177",1,"因养护施工,扁洪线[S328],上行[洪泽高良涧方向],97.329K至99K,目前阻断,采取借道行驶的措施,请谨慎驾驶。开始时间2016年05月20日,预计恢复时间2016年09月30日 08时。",1,,,,-1,,
S328-108K-104K,104K,108K,上行,4.0,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-05-20 08:00:00,2016-09-30 08:00:00,,,,,2,江苏省交通运输厅,1463702400000,1475193600000,扁洪线|S328,,,"119.371906,33.597569",1,"因养护施工,扁洪线[S328],上行[洪泽高良涧方向],104K至108K,目前阻断,采取借道行驶的措施,请选择其它线路绕行。开始时间2016年05月20日,预计恢复时间2016年09月30日 08时。",1,,,,-1,,
S328-99K-97329K,97.329K,99K,上行,1.6710000000000065,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-05-20 08:00:00,2016-09-30 08:00:00,,,,,2,江苏省交通运输厅,1463702400000,1475193600000,扁洪线|S328,,,"119.444954,33.633177",1,"因养护施工,扁洪线[S328],上行[洪泽高良涧方向],97.329K至99K,目前阻断,采取中断单向交通的措施,请选择其它线路绕行。开始时间2016年05月20日,预计恢复时间2016年09月30日 08时。",1,,,,-1,,
S328-108K-104K,104K,108K,上行,4.0,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-05-20 08:00:00,2016-09-30 08:00:00,,,,,2,江苏省交通运输厅,1463702400000,1475193600000,扁洪线|S328,,,"119.371906,33.597569",1,"因养护施工,扁洪线[S328],上行[洪泽高良涧方向],104K至108K,目前阻断,采取中断单向交通的措施,请选择其它线路绕行。开始时间2016年05月20日,预计恢复时间2016年09月30日 08时。",1,,,,-1,,
S235-80563K-7567K,75.67K,80.563K,上行,4.893000000000001,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-05-20 08:00:00,2016-09-30 08:00:00,,,,,2,江苏省交通运输厅,1463702400000,1475193600000,灌楚线|S235,,,"119.195182,33.596101",1,"因养护施工,灌楚线[S235],上行[楚州淮城方向],75.67K至80.563K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年05月20日,预计恢复时间2016年09月30日 08时。",1,,,,-1,,
S235-7187K-6705K,67.05K,71.87K,上行,4.820000000000007,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-05-20 08:00:00,2016-09-30 08:00:00,,,,,2,江苏省交通运输厅,1463702400000,1475193600000,灌楚线|S235,,,"119.234743,33.66477",1,"因养护施工,灌楚线[S235],上行[楚州淮城方向],67.05K至71.87K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年05月20日,预计恢复时间2016年09月30日 08时。",1,,,,-1,,
S235-80563K-7567K,75.67K,80.563K,上行,4.893000000000001,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-05-20 08:00:00,2016-09-30 08:00:00,,,,,2,江苏省交通运输厅,1463702400000,1475193600000,灌楚线|S235,,,"119.195182,33.596101",1,"因养护施工,灌楚线[S235],上行[楚州淮城方向],75.67K至80.563K,目前阻断,采取中断单向交通的措施,请选择其它线路绕行。开始时间2016年05月20日,预计恢复时间2016年09月30日 08时。",1,,,,-1,,
S506-262K-259K,25.9K,26.2K,上行,0.3000000000000007,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-05-17 10:34:42,2016-10-17 05:45:00,,,,,1,江苏省交通运输厅,1463452482000,1476654300000,罡杨至泰州港公路|S506,,,"-1,-1",1,"因涉路施工,罡杨至泰州港公路[S506],上行[口岸船厂方向],25.9K至26.2K,目前阻断,采取借道行驶的措施,请谨慎驾驶。开始时间2016年05月17日,预计恢复时间2016年10月17日 05时。",1,,,,-1,,
